BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
2340239,"Harry Potter and the goblet of fire [videorecording] / Warner Bros. ; Heyday Films ; producer, David Heyman ; screenplay, Steve Kloves ; directed by Mike Newell.",,"0780674316, 1419801910, 9780780674318, 9781419801914",[2006],"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Contests Drama, Feature films, Fantasy films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,dth,09/01/2017,2
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,mgm,09/01/2017,1
3222577,Inside the magic : the making of Fantastic Beasts and Where to Find Them / Ian Nathan.,"Nathan, Ian.","006257132X, 9780062571328",2016.,"HarperCollins Publishers,","Fantastic beasts and where to find them Motion picture, Scamander Newt Juvenile literature, Wizards Juvenile literature, Animals Mythical Juvenile literature, Monsters Juvenile literature, Magic Juvenile literature, Harry Potter films Miscellanea, Rowling J K Characters",acbk,nanf,NA,mag,09/01/2017,1
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,bal,09/01/2017,3
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,mag,09/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,dlr,09/01/2017,1
1965109,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0439139597, 9780439139595",2000.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,spa,09/01/2017,1
1971693,Harry Potter and the sorcerer's stone [sound recording] / J.K. Rowling.,"Rowling, J. K.","0807281956, 0807286001, 9781524721251",p1999.,"Listening Library,","Witches Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jccd,ncbocd,Floating,mag,09/01/2017,1
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,col,09/01/2017,1
1971693,Harry Potter and the sorcerer's stone [sound recording] / J.K. Rowling.,"Rowling, J. K.","0807281956, 0807286001, 9781524721251",p1999.,"Listening Library,","Witches Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jccd,ncbocd,Floating,glk,09/01/2017,2
1965109,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0439139597, 9780439139595",2000.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,qna,09/01/2017,1
2746652,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe].","McCabe, Bob","0062101897, 9780062101891",2011.,"Harper Design,","Fantasy films, Harry Potter films Handbooks manuals etc, Harry Potter films Miscellanea, Harry Potter films Pictorial works, Potter Harry Fictitious character Handbooks manuals etc, Potter Harry Fictitious character Miscellanea, Potter Harry Fictitious character Pictorial works, Rowling J K Film and video adaptations",acbk,nanf,NA,net,09/01/2017,1
2703893,"Harry Potter and the Deathly Hallows. Part 1 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,"0780661656, 0780674316, 9780780661653, 9780780674318",[2011],"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,mgm,09/01/2017,1
2121461,"Storybook travels : from Eloise's New York to Harry Potter's London, visits to 30 of the best-loved landmarks in children's literature / Colleen Dunn Bates and Susan LaTempa.","Bates, Colleen Dunn",060980779X,c2002.,"Three Rivers Press,","Children Travel Guidebooks, Literary landmarks Guidebooks, Childrens literature History and criticism",acbk,canf,NA,cen,09/01/2017,1
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,nga,09/01/2017,1
3091880,Harry Potter : the creature vault : the creatures and plants of the Harry Potter films / by Jody Revenson.,"Revenson, Jody,","0062374230, 9780062374233",2014.,"Harper Design,","Potter Harry Fictitious character Miscellanea, Rowling J K Characters, Harry Potter films Miscellanea, Fantasy films",acbk,canf,NA,cen,09/01/2017,2
2746652,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe].","McCabe, Bob","0062101897, 9780062101891",2011.,"Harper Design,","Fantasy films, Harry Potter films Handbooks manuals etc, Harry Potter films Miscellanea, Harry Potter films Pictorial works, Potter Harry Fictitious character Handbooks manuals etc, Potter Harry Fictitious character Miscellanea, Potter Harry Fictitious character Pictorial works, Rowling J K Film and video adaptations",acbk,nanf,NA,swt,09/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,mag,09/01/2017,2
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,dlr,09/01/2017,1
1967629,Harry Potter and the goblet of fire [sound recording] / J.K. Rowling.,"Rowling, J. K.","0807282596, 9780807282595",p2000.,"Listening Library,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jccd,ccbocd,NA,cen,09/01/2017,2
2304178,Harry Potter and the half-blood prince [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPre.,"Rowling, J. K.",0786277459,c2005.,"Thorndike Press,","Large type books Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Fantasy Fiction, England Juvenile fiction",jcbk,nclp,Floating,glk,09/01/2017,1
3277352,Harry Potter y la cámara secreta / J.K. Rowling ; illustrado por Jim Kay ; traducción de inglés del Adolfo Muñoz y Nieves Martín Azofra.,"Rowling, J. K.","8498387655, 9788498387650",2016.,"Salamandra,","Potter Harry Fictitious character Juvenile fiction, Weasley Ron Fictitious character Juvenile fiction, Granger Hermione Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Spanish language materials, England Juvenile fiction",jcbk,ccln,NA,cen,09/01/2017,1
3236957,"Harry Potter and the cursed child : parts one and two / based on an original new story by J. K. Rowling, John Tiffany and Jack Thorne ; a new play by Jack Thorne.","Thorne, Jack","1410496201, 9781410496201",2016.,"Thorndike Press,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama, Large type books",acbk,calpnf,NA,cen,09/01/2017,1
2613376,"Harry Potter and the half-blood prince [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; produced by David Heyman, David Barron ; screenplay by Steve Kloves ; directed by David Yates.",,"0780674316, 1419864173, 9780780674318, 9781419864179",c2009.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Teenagers Conduct of life Drama, Good and evil Drama, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,mon,09/01/2017,1
2613376,"Harry Potter and the half-blood prince [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; produced by David Heyman, David Barron ; screenplay by Steve Kloves ; directed by David Yates.",,"0780674316, 1419864173, 9780780674318, 9781419864179",c2009.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Teenagers Conduct of life Drama, Good and evil Drama, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,mag,09/01/2017,1
2081191,Harry Potter and the sorcerer's stone [sound recording] : original motion picture soundtrack / music composed and conducted by John Williams.,"Williams, John, 1932-",,p2001.,"Warner Sunset/Nonesuch/Atlantic,","Motion picture music, Orchestral music",accd,nacd,Floating,nga,09/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,uni,09/01/2017,1
3217193,Harry Potter and the Chamber of Secrets / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545791324, 9780545791328",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction, JUVENILE FICTION Fantasy Magic, JUVENILE FICTION Action Adventure General, JUVENILE FICTION Social Issues Friendship",jcbk,ccfic,NA,cen,09/01/2017,5
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,gwd,09/01/2017,2
2629780,"Harry Potter and the prisoner of Azkaban [videorecording] / Warner Bros. Pictures ; a Heyday Films/1492 Pictures production ; screenplay by Steve Kloves ; produced by David Heyman, Chris Columbus, Mark Radcliffe ; directed by Alfonso Cuarón.",,"0780674316, 1419857037, 1419858882, 9780780674318, 9781419857034, 9781419858888",[2007],"Distributed by Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Escapes Drama, Friendship Drama, Feature films, Fantasy films, Action and adventure films, Childrens films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,wts,09/01/2017,2
3217193,Harry Potter and the Chamber of Secrets / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545791324, 9780545791328",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction, JUVENILE FICTION Fantasy Magic, JUVENILE FICTION Action Adventure General, JUVENILE FICTION Social Issues Friendship",jcbk,ncfic,NA,col,09/01/2017,1
2703893,"Harry Potter and the Deathly Hallows. Part 1 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,"0780661656, 0780674316, 9780780661653, 9780780674318",[2011],"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,bea,09/01/2017,3
1965109,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0439139597, 9780439139595",2000.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,bea,09/01/2017,2
3113378,"Harry Potter : magical places from the films : Hogwarts, Diagon Alley and beyond / by Jody Revenson.","Revenson, Jody,","0062385658, 9780062385659",c2015.,"Harper Design,","Potter Harry Fictitious character Miscellanea, Rowling J K Settings, Harry Potter films Miscellanea, Fantasy films",acbk,nanf,NA,nhy,09/01/2017,1
3099544,"The Geeky Chef cookbook : unofficial recipes from Doctor Who, game of Thrones, Harry Potter, and more, real-life recipes for your favorite fantasy foods / Cassandra Reeder, the Geeky Chef.","Reeder, Cassandra.","163106049X, 9781631060496",c2015.,"Race Point Pub,","Cooking, Food in popular culture, Cookbooks",acbk,nanf,NA,net,09/01/2017,1
3219444,Fantastic beasts and where to find them : character guide / by Michael Kogge.,"Kogge, Michael","1338116789, 9781338116786",[2016],"Scholastic, Inc.,","Rowling J K Characters Juvenile literature, Rowling J K Characters, Wizards Juvenile literature, Witches Juvenile literature, Animals Mythical Juvenile literature, Imaginary creatures Juvenile literature, Motion pictures Production and direction Juvenile literature, Characters and characteristics in motion pictures Juvenile literature, Fantasy films Juvenile literature, Harry Potter films Juvenile literature",jcbk,ncnf,NA,bal,09/01/2017,1
2746652,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe].","McCabe, Bob","0062101897, 9780062101891",2011.,"Harper Design,","Fantasy films, Harry Potter films Handbooks manuals etc, Harry Potter films Miscellanea, Harry Potter films Pictorial works, Potter Harry Fictitious character Handbooks manuals etc, Potter Harry Fictitious character Miscellanea, Potter Harry Fictitious character Pictorial works, Rowling J K Film and video adaptations",acbk,nanf,NA,rbe,09/01/2017,1
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,net,09/01/2017,3
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,wal,09/01/2017,1
1842723,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0590353403, 059035342X",1998.,"A.A. Levine Books,","Fantasy Fiction, Witches Fiction, Wizards Juvenile fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,swt,09/01/2017,2
2562706,Harry Potter and the chamber of secrets [videorecording] / Warner Bros. Pictures ; directed by Chris Columbus ; screenplay by Steve Kloves ; produced by David Heyman ; a Heyday Films/1492 Pictures production.,,"0780674316, 1419857010, 9780780674318, 9781419857010",[2007],"Distributed by Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Magic England Drama, Friendship Drama, Fantasy films, Childrens films, Fiction films, Feature films, Video recordings for the hearing impaired, Action and adventure films",acdvd,nadvd,Floating,mag,09/01/2017,1
2512582,Harry Potter và bảo bối tử thần = Harry Potter and the deathly hallows / J.K. Rowling ; Lý Lan dịch.,"Rowling, J. K.",8934974069645,2007.,"Nhà xuất bản Trẻ,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Bildungsromans, Potter Harry Fictitious character Fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, Vietnamese language materials",jcbk,ncln,NA,rbe,09/01/2017,1
3194950,Harry Potter : the artifact vault / written by Jody Revenson.,"Revenson, Jody,","0062474219, 9780062474216",c2016.,"Harper Design,","Harry Potter films Pictorial works, Stage props Pictorial works",acbk,canew,NA,cen,09/01/2017,1
1886970,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0439064864, 0439064872, 9780439064866",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,cap,09/01/2017,2
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,nhy,09/01/2017,1
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,dth,09/01/2017,1
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,hip,09/01/2017,1
3203386,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.,"Thorne, Jack","1338099132, 9781338099133",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama",acbk,nanf,NA,wal,09/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,bal,09/01/2017,4
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,mag,09/01/2017,2
3099544,"The Geeky Chef cookbook : unofficial recipes from Doctor Who, game of Thrones, Harry Potter, and more, real-life recipes for your favorite fantasy foods / Cassandra Reeder, the Geeky Chef.","Reeder, Cassandra.","163106049X, 9781631060496",c2015.,"Race Point Pub,","Cooking, Food in popular culture, Cookbooks",acbk,nanf,NA,hip,09/01/2017,1
2760361,"Harry Potter y el cáliz de fuego / J.K. Rowling ; [traducción, Adolfo Muñoz García y Nieves Martín Azofra].","Rowling, J. K.","8478886451, 847888646X, 847888663X, 8478886648, 9788478886456, 9788478886463, 9788478886630, 9788478886647",c2001.,"Salamandra,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Schools Fiction, England Juvenile fiction, Spanish language materials Fiction",jcbk,ncln,NA,spa,09/01/2017,1
2983057,The unofficial Harry Potter insults handbook : 101 comebacks for the Slytherin in your life / Birdy Jones & Laura J. Moss.,"Jones, Birdy.","1480280674, 9781480280670",c2012.,"CreateSpace,","Rowling J K Characters Harry Potter, Potter Harry Fictitious character Handbooks manuals etc, Invective",acbk,cynf,NA,cen,09/01/2017,1
2277368,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.",0439784549,c2005.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,cap,09/01/2017,2
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,cap,09/01/2017,1
2720952,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson.",,"1932100598, 9781932100594",[2005?].,"BenBella Books ; Distributed by Independent Publishers Group,","Rowling J K Criticism and interpretation, Fantasy fiction English History and criticism, Childrens stories English History and criticism, Rowling J K Characters Harry Potter, Potter Harry Fictitious character, Wizards in literature, Magic in literature, Rowling J K Harry Potter",acbk,canf,NA,cen,09/01/2017,1
3180043,Harry Potter : the character vault / by Jody Revenson ; produced by Insight Editions.,"Revenson, Jody,","0062407449, 9780062407443",2015.,"Harper Design, an imprint of HarperCollinsPublishers,","Harry Potter films Miscellanea, Rowling J K Characters, Potter Harry Fictitious character Miscellanea, Fantasy films",acbk,canew,NA,cen,09/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,bro,09/01/2017,2
1842723,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0590353403, 059035342X",1998.,"A.A. Levine Books,","Fantasy Fiction, Witches Fiction, Wizards Juvenile fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,net,09/01/2017,5
2191398,Harry Potter and the Order of the Phoenix [sound recording] / J.K. Rowling.,"Rowling, J. K.","0807220299, 0807220310, 9780807220290, 9780807220313",p2003.,"Listening Library,","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Boarding schools Juvenile fiction, England Juvenile fiction",jccd,ncbocd,Floating,swt,09/01/2017,1
3227707,The unofficial guide to crafting the world of Harry Potter : 30 magical crafts for witches and wizards -- from pencil wands to house colors tie-dye shirts / Jamie Harrington ; foreword by Dinah Bucholz.,"Harrington, Jamie","1440595046, 1518226760, 9781440595042, 9781518226762",[2016],"Adams Media,","Potter Harry Fictitious character Juvenile literature, Handicraft Juvenile literature, Potter Harry Fictitious character, Handicraft",acbk,nynf,NA,swt,09/01/2017,1
3222577,Inside the magic : the making of Fantastic Beasts and Where to Find Them / Ian Nathan.,"Nathan, Ian.","006257132X, 9780062571328",2016.,"HarperCollins Publishers,","Fantastic beasts and where to find them Motion picture, Scamander Newt Juvenile literature, Wizards Juvenile literature, Animals Mythical Juvenile literature, Monsters Juvenile literature, Magic Juvenile literature, Harry Potter films Miscellanea, Rowling J K Characters",acbk,canf,NA,mob,09/01/2017,1
1886970,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0439064864, 0439064872, 9780439064866",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,wal,09/01/2017,2
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,bal,09/01/2017,2
